"OBJECTID";"ID";"SYMBOLE";"ACTEUR";"MAJ";"MAJ_GEO";"TRACE";"CODNAT";"ADR_SITE";"LIB_SUITE";"FONCTION";"PORTIQUE";"POSTE_ISOLE";"ETAT";"U_MAX";"x";"y"
2355;70001101;"+PE6";"RTP";774489600000;1349952715000;1;"CORIO";"CORIOLIS";NA;"P";0;0;"E";6;655412,119999997;6859390,98
2356;70001030;"+PE6";"CGP";774489600000;1283348990000;1;"MALA6";"MALASSIS";NA;"P";0;0;"E";6;659711,600000001;6863168,95
2357;70001036;"+PE6";"NBP";774489600000;1359995106000;1;"GAMBE";"GAMBETTA";NA;"P";0;0;"E";6;657804,030000001;6863379,45
2358;70001221;"+PE6";"NBP";774489600000;1359565931000;1;"CRETA";"CRETAINE";NA;"P";0;0;"E";6;653277,200000003;6855568,29
2362;60001507;"+PE7";"VC";1174066314000;1174066242000;1;"MARMA";"MARMAGNE";NA;"P";0;0;"E";7;644740,219999999;6665603,65
2369;70001490;"+PE6";NA;9,5472e+11;NA;1;"MTJAY";"MONTJAY";NA;"P";0;0;"E";6;638014,030000001;6842586,83
2370;10000033;"+PE6";"CAP";962582400000;1311779093000;1;"BRODE";"BRODE";"(DUNKERQUE ELECTROMETALLURGIE A GRAVELINES)";"P";0;0;"E";6;642888,799999997;7102352,78
2372;20000698;"+PE6";"JPP";1065571200000;1126709124000;1;"MAROL";"MAROLLES";NA;"P";0;0;"E";6;818642,490000002;6847795,51
2380;70000846;"+PE6";NA;774489600000;NA;1;"CZNEU";"COURNEUVE (LA)";NA;"P";0;0;"E";6;655955,759999998;6870279,47
2384;20001268;"+PE6";"CAP";950140800000;1304949364000;1;"CARIS";"CARISEY";"(S.N.C.F.)";"P";0;0;"E";6;762097,799999997;6757724,17
2385;10000047;"+PE6";"CV";962582400000;1121704264000;1;"G.COL";"GRAND COLOMBIER";"ALUMINIUM PECHINEY A GRAVELINES";"P";0;0;"E";6;641533,710000001;7099999,99
2386;20001277;"+PE7";"CAP";778982400000;1304688703000;1;"SEREI";"SEREIN";NA;"P";0;0;"E";7;755388,899999999;6754244,68
2387;20001437;"+PE6";"FMP";1126185883000;1228927229000;1;"SARRY";"SARRY";"(S.N.C.F.)";"P";0;0;"E";6;781642,890000001;6730344,6
2389;10000012;"+PE6";"CV";7,59456e+11;1122048693000;1;"ROZEB";"ROZEBOOM";NA;"P";0;0;"E";6;649220,359999999;7105620,69
2396;20000898;"+PE6";NA;778982400000;NA;1;"BARBU";"BARBUISE";NA;"P";0;0;"E";6;743678,93;6829119,42
2402;70001082;"+PE6";"NBP";774489600000;1359653304000;1;"GARIB";"GARIBALDI";NA;"P";0;0;"E";6;649315,159999996;6860966,55
2403;70025477;"+PE6";"FL";1257781832000;1257781592000;1;"CHA.S";"CHARTRES-SUD";"(R.S.E.I.P.C.)";"P";0;0;"E";6;584841,960000001;6814833,92
2405;30000989;"+PE7";"CFP";986169600000;1437150752000;1;"BOISS";"BOISSE (LA)";NA;"P";0;0;"E";7;856099,960000001;6527920,76
2406;60001906;"+PE6";"CFP";610761600000;1436443733000;1;"FLEAC";"FLEAC";NA;"P";0;0;"E";6;473444,149999999;6515223,87
2409;20000104;"+PE6";"VC";1257263529000;1257263477000;1;"M.MA5";"MT-SAINT-MARTIN";NA;"P";0;0;"E";6;899802,270000003;6941464,93
2414;20000524;"+PE6";"PSP";610761600000;1270832252000;1;"RECY ";"RECY";NA;"P";0;0;"E";6;798130,049999997;6878026,84
2418;70059111;"+IE9";"LCP";1442393557000;1442332903000;1;"M.ALB";"MONTESQUIEU-DES-ALBERES";NA;"P";0;1;"E";9;688816,640000001;6156929,35
2419;40000650;"+PE6";"LCP";1442587613000;1442832933000;1;"MOUGI";"MOUGINS";NA;"P";0;0;"E";6;1023688,24;6284333,09
2423;50002136;"+PE7";"CA";1442504010000;1422974890000;1;".VICH";"VICH";"(ESPAGNE)";"P";0;0;"E";7;640360,310000002;6095399,44
2424;20000563;"+PE7";"PSP";847238400000;1276184593000;1;"BLENO";"BLENOD";NA;"P";0;0;"E";7;926116;6867366,97
2425;70024877;"+PE6";"VC";1323272042000;1323272005000;1;"DOULO";"DOULON";NA;"P";0;0;"E";6;359692,890000001;6690145,45
2428;30000740;"+PE6";"CFP";610761600000;1446727278000;1;"GENIS";"GENISSIAT";"(USINE)";"P";0;0;"E";6;917864,159999996;6554395,04
2430;30001927;"+PE7";"LCP";610761600000;1446031261000;1;"P.AND";"PRAZ-ST-ANDRE";NA;"P";0;0;"E";7;982655,270000003;6463721,7
2440;40002136;"+PE6";NA;1023321600000;NA;1;"CHABR";"CHABRILLAN";"(S.N.C.F.)";"P";0;0;"E";6;853939,450000003;6402415,22
2441;60001680;"+PE6";"CGP";759974400000;1305811519000;1;"SIRMI";"SIRMIERE";NA;"P";0;0;"E";6;362622,079999998;6624303,52
2444;70000769;"+PE6";"FL";774489600000;1214837344000;1;"NOURO";"NOUROTTES";NA;"P";0;0;"E";6;627708,57;6874603,11
2454;50001306;"+PE7";"MBP";610761600000;1374765644000;1;"VERFE";"VERFEIL";NA;"P";0;0;"E";7;592807,539999999;6282056,56
2455;70000115;"+PE6";"FMP";996105600000;1241110843000;1;"SAINN";"SAINNEVILLE";NA;"P";0;0;"E";6;502749,270000003;6942591,15
2456;70000209;"+PE7";"FMP";9,3744e+11;1237988905000;1;"HAVR5";"HAVRE (LE)";"(POSTE)";"P";0;0;"E";7;493688,359999999;6934767,2
2457;70000217;"+PE7";"CA";1,006992e+12;1388419228000;1;"HAVRE";"HAVRE (LE)";"(CENTRALE)";"P";0;0;"E";7;493608,829999998;6932480,78
2459;20001114;"+PE7";"JPP";1143802476000;NA;1;".EICH";"EICHSTETTEN";"(ALLEMAGNE)";"P";0;0;"E";7;1053657,2;6787914,41
2464;70029107;"+PE6";"VC";1337083314000;1337083273000;1;"QUATR";"QUATROUILLOTS (LES)";NA;"P";0;0;"E";6;927304,109999999;6689799,5
2469;40002062;"+PE6";"CFP";1160667039000;1450185862000;1;"ISCLE";"ISCLES (LES)";NA;"P";0;0;"E";6;862230,759999998;6304587,22
2470;60000529;"+PE6";"LCP";1441811651000;1433177024000;1;"TIVER";"TIVERNON";NA;"P";0;0;"E";6;620648,149999999;6785320,63
2475;30000221;"+PE7";"CFP";610761600000;1384778819000;1;"SSELO";"ST-ELOI";NA;"P";0;0;"E";7;716119,270000003;6654555,14
2477;50000392;"+PE6";"FMP";610761600000;1208193393000;1;"CHAST";"CHASTANG (LE)";NA;"P";0;0;"E";6;622110,43;6450677,09
2480;50000334;"+PE7";NA;9,96192e+11;NA;1;"BREUI";"BREUIL (LE)";NA;"P";0;0;"E";7;637753,310000002;6461377,59
2487;60002751;"+PE6";"LCP";1049414400000;1442420251000;1;"VERTO";"VERTOU";NA;"P";0;0;"E";6;361495,530000001;6685420,92
2493;70001119;"+PE6";"CA";774489600000;1371467721000;1;"RICHA";"RICHARDET";NA;"P";0;0;"E";6;669320,420000002;6859363,42
2496;50000502;"+PE6";"FMP";610761600000;1208192625000;1;"L.CE2";"LAVAL-DE-CERE II";NA;"P";0;0;"E";6;616754,289999999;6428728,25
2501;50000273;"+PE6";NA;610761600000;NA;1;"MAREG";"MAREGES";NA;"P";0;0;"E";6;650070,700000003;6476003,13
2512;70000517;"+PE7";"CA";8,9208e+11;1370953459000;1;"TERR6";"TERRETTE";NA;"P";0;0;"E";7;394642,289999999;6903707,6
2518;20001070;"+PE6";"LCP";996105600000;1449586489000;1;"ANOUL";"ANOULD";NA;"P";0;0;"E";6;994212,670000002;6794553,09
2525;20001452;"+PE7";"JPP";1143802133000;NA;1;".ASPH";"ASPHARD";"(SUISSE)";"P";0;0;"E";7;1056360,22;6723732,24
2527;70001025;"+PE6";"CFP";774489600000;1423844778000;1;"PASQU";"PASQUIER";NA;"P";0;0;"E";6;650256,520000003;6864380,37
2529;50000542;"+PE6";"LCP";1,025568e+12;1450353495000;1;"BRUGE";"BRUGES";NA;"P";0;0;"E";6;412927,549999997;6427780,29
2532;20001250;"+PE6";"CFP";778982400000;1453377663000;1;"ROLAM";"ROLAMPONT";NA;"P";0;0;"E";6;871020,310000002;6760587,4
2533;50001715;"+PE6";"CFP";610761600000;1453379305000;1;"BASTI";"BASTILLAC";NA;"P";0;0;"E";6;459364,359999999;6240724,03
2534;70002634;"+PE6";"CFP";1039132800000;1453380922000;1;"BATEL";"BATELLIERS";NA;"P";0;0;"E";6;650380,25;6868589,92
2535;30002383;"+PE6";"VC";1097484360000;1453397813000;1;"VOLVO";"VOLVON";NA;"P";0;0;"E";6;803338,899999999;6496650,78
2537;50000352;"+PE6";"CFP";610761600000;1452164741000;1;"DONZE";"DONZENAC";NA;"P";0;0;"E";6;584031,060000002;6458366,34
2538;20003145;"+PE7";"LCP";1089900434000;1452163690000;1;"SEUIL";"SEUIL";NA;"P";0;0;"E";7;803074,270000003;6929048,74
2539;40000425;"+PE6";"LCP";610761600000;1455787910000;1;"MENTO";"MENTON";NA;"P";0;0;"E";6;1061609,52;6308637,06
2541;30001971;"+PE6";"smo";948931200000;1449833476000;1;"TREVA";"TREVAS";NA;"P";0;0;"E";6;791531,270000003;6461276,63
2542;70002199;"+PE6";"LCP";1,051056e+12;1425038939000;1;"MUETT";"MUETTE";NA;"P";0;0;"E";6;644984,719999999;6860716,89
2543;70000987;"+PE6";"NBP";774489600000;1317031819000;1;"ORNA5";"ORNANO";NA;"P";0;0;"E";6;653562,780000001;6867217,11
2557;60001618;"+PE7";NA;981417600000;NA;1;"JUMEA";"JUMEAUX (LES)";NA;"P";0;0;"E";7;465456,990000002;6637660,32
2576;30001586;"+PE6";"FL";7,84944e+11;1244558190000;1;"MAZE5";"MAZE";"(CEGEDUR A ISSOIRE)";"P";0;0;"E";6;719221,579999998;6496007,9
2590;50001260;"+PE6";"CFP";610761600000;1445941836000;1;"GINES";"GINESTOUS";NA;"P";0;0;"E";6;571847,259999998;6285602,01
2592;30001129;"+PE6";"LCP";610761600000;1445962479000;1;"MEYZI";"MEYZIEU";NA;"P";0;0;"E";6;856480,619999997;6519657,14
2596;20001136;"+PE7";"LCP";923961600000;1449222072000;1;"LOGEL";"LOGELBACH";NA;"P";0;0;"E";7;1020601,01;6784479,11
2600;70000569;"+PE6";"JUL";774489600000;1393590875000;1;"PERSA";"PERSAN";NA;"P";0;0;"E";6;648046,850000001;6895567,43
2604;70044988;"+PE7";"CFP";1438963273000;1456137949000;1;"ROM  ";"ROM";"(SNCF)";"P";0;0;"E";7;480451,25;6584428,44
2605;30000608;"+PE6";"CFP";1241534103000;1457105429000;1;"CIZE ";"CIZE";NA;"P";0;0;"E";6;890246,609999999;6569470,61
2607;40000594;"+PE6";"LCP";610761600000;1444817624000;1;"SSEST";"ST-ESTEVE";NA;"P";0;0;"E";6;892677,950000003;6290050,46
2611;30000176;"+PE6";"LCP";610761600000;1444984143000;1;"CPVAN";"CHAMPVANS";NA;"P";0;0;"E";6;885421,590000004;6669241,55
2612;30000024;"+PE7";"CFP";1173108812000;1444907500000;1;"GAUGL";"GAUGLIN";NA;"P";0;0;"E";7;689446,399999999;6711219,4
2615;20000237;"+PE6";NA;919641600000;NA;1;"LANDR";"LANDRES";NA;"P";0;0;"E";6;901734,509999998;6916092,92
2616;70037889;"+PE6";"NBP";1362067197000;1330941760000;1;"B.CHA";"BUTTES-CHAUMONT";NA;"P";0;0;"E";6;656029,740000002;6865455,55
2617;10000197;"+PE6";"CV";1056326400000;1126883693000;1;"ARMEN";"ARMENTIERES";NA;"P";0;0;"E";6;692816,670000002;7064868,65
2626;60000088;"+PE6";NA;610761600000;NA;1;"P.CHR";"PLEYBER-CHRIST";NA;"P";0;0;"E";6;193268,520000003;6847211,82
2627;30001442;"+PE6";NA;610761600000;NA;1;"GIVOR";"GIVORS";NA;"P";0;0;"E";6;839699,109999999;6497882,54
2629;70001598;"+PE6";"JPP";1124883939000;1123673352000;1;"AQUED";"AQUEDUCS (LES)";"ESSONNE";"P";0;0;"E";6;657893,420000002;6832792,06
2649;30001063;"+PE6";"CA";9,80208e+11;1321434878000;1;"SSV.E";"ST-VULBAS-EST";NA;"P";0;0;"E";6;875714,549999997;6525900,92
2650;70011902;"+PE6";"JPP";1158054416000;1158054943000;1;"COMPS";"COMPS";NA;"P";0;0;"E";6;687931,07;6535917,65
2655;40000619;"+PE6";NA;610761600000;NA;1;"RQROU";"ROQUEROUSSE";NA;"P";0;0;"E";6;869185,450000003;6287669,31
2658;20000956;"+PE6";"JPP";943833600000;1104918653000;1;"ETIVA";"ETIVAL";NA;"P";0;0;"E";6;985760,979999997;6816834,82
2664;70025577;"+PE6";"VC";1348657556000;1232012539000;1;"G.RIV";"GRANDES-RIVIERES";"(SOCIETE PRODUCTION ELECTRICITE MONTOIR)";"P";0;0;"E";6;313245,829999998;6701956,33
2675;70017677;"+PE6";"LCP";1235554567000;1436178048000;1;"RICHI";"RICHIER";NA;"P";0;0;"E";6;852726,5;6262643,62
2676;30000207;"+PE6";"LCP";1424192782000;1438349264000;1;"GARCH";"GARCHIZY";NA;"P";0;0;"E";6;706428,200000003;6659030,36
2684;10000254;"+PE6";"CFP";1,083024e+12;1437736955000;1;"PRRTT";"PIERRETTE (LA)";NA;"P";0;0;"E";6;698397,159999996;7058046,5
2686;30002227;"+PE6";"CFP";976492800000;1435753565000;1;"VALE8";"VALENCE";NA;"P";0;0;"E";6;852051,100000001;6426150,35
2696;70027907;"+PE6";"fl";1295030663000;1295030680000;1;"SAUM6";"SAUMATY";NA;"P";0;0;"E";6;890025,710000001;6253286,86
2698;10000402;"+PE6";NA;994291200000;NA;1;"VALEN";"VALENCIENNES";NA;"P";0;0;"E";6;739131,200000003;7030327,93
2700;70000188;"+PE6";NA;610761600000;NA;1;"P.SEP";"PONT-SEPT";NA;"P";0;0;"E";6;495666,310000002;6936747,56
2701;50002060;"+PE6";"JUL";1432141253000;1227190754000;1;"M.BRU";"MAS-BRUNO";NA;"P";0;0;"E";6;688446,490000002;6177402
2702;30000085;"+PE7";"VC";1196258745000;1196258716000;1;"VIELM";"VIELMOULIN";NA;"P";0;0;"E";7;827404,369999997;6693049,91
2703;40000896;"+PE6";"FL";9,2232e+11;1253786899000;1;"SEPTE";"SEPTEMES";NA;"P";0;0;"E";6;890765,280000001;6258208,12
2704;30001287;"+PE6";NA;610761600000;NA;1;"MALGO";"MALGOVERT";NA;"P";0;0;"E";6;995835,920000002;6508435,5
2706;30001687;"+PE6";NA;610761600000;NA;1;"SOLEI";"SOLEIL (LE)";NA;"P";0;0;"E";6;810885,380000003;6486129,68
2707;60000055;"+PE6";"SDP";610761600000;1386842420000;1;"ARPEN";"ARPENTS (LES)";NA;"P";0;0;"E";6;581096,079999998;6846743,29
2723;70001075;"+PE6";"LCP";952646400000;1424882982000;1;"AUSTE";"AUSTERLITZ";NA;"P";0;0;"E";6;654023,439999998;6859919,82
2726;70000803;"+PE6";NA;774489600000;NA;1;"TILLI";"TILLIERS";NA;"P";0;0;"E";6;649017,32;6873322,42
2737;40000721;"+PE6";"RTP";610761600000;1376913748000;1;"ROGNA";"ROGNAC";NA;"P";0;0;"E";6;879817,740000002;6270863,8
2738;50001817;"+PE6";"MBP";610761600000;1372776705000;1;"LANNE";"LANNEMEZAN";NA;"P";0;0;"E";6;485319,600000001;6227316
2745;70001147;"+PE6";"JUL";956793600000;1409573472000;1;"R.COT";"RENE-COTY";"(R.A.T.P.)";"P";0;0;"E";6;651099,189999998;6856690,97
2747;30001581;"+PE6";"VC";993081600000;1268143360000;1;"ISSOI";"ISSOIRE";NA;"P";0;0;"E";6;720080,630000003;6493598,13
2751;10000200;"+PE6";"CV";1071532800000;1127128167000;1;"HANNA";"HANNART";NA;"P";0;0;"E";6;710166,420000002;7064131,89
2754;10000304;"+PE7";"CAP";1006214400000;1311853162000;1;"AVELI";"AVELIN";NA;"P";0;0;"E";7;705839,170000002;7047564,58
2756;10000129;"+PE6";NA;610761600000;NA;1;"P.ME5";"PETIT MENIN";NA;"P";0;0;"E";6;710369,560000002;7071739,07
2761;40001173;"+PE6";"RTP";892684800000;1377091746000;1;"MAZAR";"MAZARGUES";NA;"P";0;0;"E";6;895349,670000002;6242354,26
2762;40000866;"+PE6";"RTP";610761600000;1377007909000;1;"CABAN";"CABAN";"(ATOCHEM A FOS)";"P";0;0;"E";6;847738,850000001;6260897,79
2765;20001441;"+PE7";"JPP";1143802162000;NA;1;".LAUF";"LAUFENBOURG";"(SUISSE)";"P";0;0;"E";7;1078026,29;6726730,05
2770;70001343;"+PE6";"CAP";757641600000;1298973356000;1;"FLERS";"FLERS";NA;"P";0;0;"E";6;438900,880000003;6854406,14
2771;70001410;"+PE6";"FL";956793600000;1236252779000;1;"VLERA";"VILLERAS";"(CIE EUROPENNE DE PROPULSEURS)";"P";0;0;"E";6;639736,659999996;6848522,4
2785;20000077;"+PE6";"RTP";610761600000;1334239761000;1;"AYVEL";"AYVELLES (LES)";"(CITROEN A CHARLEVILLE)";"P";0;0;"E";6;827903,810000002;6960741,64
2789;70000741;"+PE6";NA;774489600000;NA;1;"FANAU";"FANAUDES";NA;"P";0;0;"E";6;649849,939999998;6875973,5
2791;10000244;"+PE6";"CV";610761600000;1121948585000;1;"LESTR";"LESTREM";"(FECULERIES ROQUETTE FRERES)";"P";0;0;"E";6;677407,969999999;7060409,39
2794;50001048;"+PE6";NA;610761600000;NA;1;"VERLH";"VERLHAGUET";NA;"P";0;0;"E";6;563920,390000001;6320916,31
2802;60000996;"+PE7";NA;610761600000;NA;1;"VERGE";"VERGER";NA;"P";0;0;"E";7;595218,280000001;6735683,6
2803;70018977;"+PE6";"FL";1196956443000;1196954228000;1;"T.NO6";"TERRES-NOIRES";NA;"P";0;0;"E";6;602543,020000003;6689034,43
2808;30002179;"+PE7";NA;1020038400000;NA;1;"B.MON";"BEAUMONT-MONTEUX";NA;"P";0;0;"E";7;851746,82;6437297,51
2809;70000727;"+PE7";"CFP";825379200000;1410428395000;1;"CBRY ";"CHAMBRY";NA;"P";0;0;"E";7;693228,130000003;6876097,07
2815;40000383;"+PE6";"SDP";610761600000;1396258030000;1;"MOUIS";"MOUISSONNES";NA;"P";0;0;"E";6;862425,079999998;6315701,74
2817;60001605;"+PE6";"CFP";610761600000;1396873534000;1;"ORANG";"ORANGERIE (L)";NA;"P";0;0;"E";6;514715,969999999;6640689,59
2822;70000873;"+PE6";NA;922665600000;NA;1;"AVENI";"AVENIR";NA;"P";0;0;"E";6;657984,840000004;6868364,61
2825;50000255;"+PE6";"SSP";928281600000;1399887733000;1;"BORT ";"BORT";NA;"P";0;0;"E";6;659618,109999999;6479884,1
2830;20004341;"+PE6";"CFP";1179919793000;1464364194000;1;"HIRSI";"HIRSINGUE";NA;"P";0;0;"E";6;1020326,36;6729463,33
2831;70002798;"+PE6";"JPP";1131374011000;1131373988000;1;"GENN3";"GENNEVILLIERS";"(TURBINE A GAZ)";"P";0;0;"E";6;647312,880000003;6871168,74
2841;70000518;"+PE6";"CGP";757641600000;1299488042000;1;"CAEN ";"CAEN";NA;"P";0;0;"E";6;456115,509999998;6903118,08
2845;20001347;"+PE6";NA;778982400000;NA;1;"BREAU";"BREAU";NA;"P";0;0;"E";6;741116,850000001;6745546,63
2851;50000795;"+PE6";"DDP";610761600000;1128436138000;1;"CROUZ";"CROUZET (LE)";"(VIEILLE MONTAGNE A VIVIEZ)(225KV)";"P";0;0;"E";6;638442,219999999;6383546,9
2860;30000361;"+PE6";"FMP";979689600000;1211890242000;1;"CURTI";"CURTIL";"(S.N.C.F.)";"P";0;0;"E";6;823337,82;6611570,09
2864;70043488;"+PE6";"CA";1376311061000;1361796809000;1;"MOLL5";"MOLLETTES (LES)";"(RFF)";"P";0;0;"E";6;937336,5;6488254,06
2866;20000147;"+PE7";"CGP";610761600000;1276599620000;1;"CATTE";"CATTENOM";NA;"P";0;0;"E";7;932744,939999998;6931011,32
2867;30001758;"+PE6";NA;610761600000;NA;1;"FIRM5";"FIRMINY";"(FORGES ET FONDERIES DE L ONDAINE)";"P";0;0;"E";6;800995,710000001;6479038,67
2870;70002064;"+PE6";NA;9,52992e+11;NA;1;"BONNI";"BONNIERES";NA;"P";0;0;"E";6;593850,359999999;6881259,23
2883;10000695;"+PE6";NA;1083715200000;NA;1;"AMIEN";"AMIENS";NA;"P";0;0;"E";6;649221,020000003;6979442,14
2885;20000770;"+PE6";NA;935539200000;NA;1;"HERRE";"HERRENWASSER";"(ELECTRICITE DE STRASBOURG)";"P";0;0;"E";6;1048456,72;6840177,23
2887;60000203;"+PE6";"JAP";991699200000;1150731613000;1;"DIRIN";"DIRINON";NA;"P";0;0;"E";6;163158,509999998;6834613,71
2888;60001246;"+PE6";NA;1033948800000;NA;1;"SSNAZ";"ST-NAZAIRE";NA;"P";0;0;"E";6;306401,079999998;6701000,25
2896;40000748;"+PE6";"CA";1181227509000;1372262406000;1;"FREJU";"FREJUS";NA;"P";0;0;"E";6;1002243,81;6266953,28
2899;70030377;"+PE7";"NBP";1352281528000;1279902598000;1;"TAUTE";"TAUTE";"(POSTE COTENTIN)";"P";0;0;"E";7;382239,899999999;6909182,11
2901;10000806;"+PE6";NA;610761600000;NA;1;"BXTO5";"BEAUTOR";"(POSTE)";"P";0;0;"E";6;723069,799999997;6950488,26
2903;50001881;"+PE6";"CA";610761600000;1372162004000;1;"HOURA";"HOURAT (LE)";"(E.D.F. ET S.N.C.F.)";"P";0;0;"E";6;420493,100000001;6215463,01
2917;70027177;"+PE6";"CFP";1256824798000;1423736898000;1;"DARBL";"DARBLAY";"(CHAPELLE DARBLAY)";"P";0;0;"E";6;555347,100000001;6920413,35
2918;20000605;"+PE6";"CFP";1024012800000;1423739900000;1;"DETTW";"DETTWILLER";"(ELECTRICITE DE STRASBOURG)";"P";0;0;"E";6;1027630,32;6858733,35
2920;10000365;"+PE6";"CAP";610761600000;1311945655000;1;"QUARE";"QUAREZ";"(VALLOUREC A SAINT-SAULVE)";"P";0;0;"E";6;740190,700000003;7033679,48
2938;60000592;"+PE7";"SDP";610761600000;1386159889000;1;"DAMBR";"DAMBRON";NA;"P";0;0;"E";7;614853,93;6779084,01
2947;60000773;"+PE6";"FL";9,90576e+11;1231163563000;1;"P.ROU";"POTEAU-ROUGE";NA;"P";0;0;"E";6;228247,450000003;6766968,98
2949;70001043;"+PE6";"LCP";929059200000;1424963243000;1;"PYRAM";"PYRAMIDES";NA;"P";0;0;"E";6;651007,909999996;6862993,97
2950;70020177;"+PE7";"FL";1288092828000;1201171163000;1;"CALA5";"CALAN";NA;"P";0;0;"E";7;229356,869999997;6772078,38
2958;20000242;"+PE6";"CGP";610761600000;1276080669000;1;"OXYGA";"OXYGAZ";"(AIR LIQUIDE A RICHEMONT)";"P";0;0;"E";6;930299,710000001;6915047,67
2959;70003502;"+PE7";"CFP";1090841983000;1464880922000;1;"BEZAU";"BEZAUMONT";NA;"P";0;0;"E";7;927813,079999998;6865705,19
2964;20000514;"+PE6";"FL";610761600000;1285851536000;1;"NOGEN";"NOGENTEL";NA;"P";0;0;"E";6;730001,359999999;6880114,85
2974;40000219;"+PE6";"LCP";1459505232000;NA;1;"SISTE";"SISTERON";NA;"P";0;0;"E";6;933395,079999998;6350221,47
2975;40000248;"+PE6";"LCP";1459505257000;NA;1;"SALIG";"SALIGNAC";NA;"P";0;0;"E";6;938493,740000002;6342086,27
2976;40000461;"+PE6";"LCP";1459505345000;NA;1;"ROUMO";"ROUMOULES";"(E.D.F. R.M.C.)";"P";0;0;"E";6;954120,369999997;6303965,05
2982;30000916;"+PE6";NA;978652800000;NA;1;"SERRI";"SERRIERES";NA;"P";0;0;"E";6;920331,229999997;6535915,14
2987;70028507;"+PE6";"VC";1265312153000;1265312417000;1;"B.CO6";"BRAILLY-CORNEHOTTE";NA;"P";0;0;"E";6;627131,719999999;7016625,48
2993;10000259;"+PE6";"CA";610761600000;1373987609000;1;"M.LIL";"MOULINS-LILLE";NA;"P";0;0;"E";6;704224,609999999;7057978,28
